file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703321577	1080595637	1466613978	8333231707	./OpenWorks_legacy/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/field.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703321577	1080595637	1466613978	8332843802	./OpenWorks_legacy/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/subject.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703321577	1080595636	1466613978	8333231708	./OpenWorks_legacy/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/control.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33261	829	829	34932	40960	243	1703324171	896544926	1466620620	8332665152	./OpenWorks_legacy/r2003.12/r2003.12/LinuxRHEL64_x86_64_30WS/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703323774	1080595637	1466619441	8322638656	./OpenWorks_legacy/r2003.12/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/field.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703323774	1080595637	1466619441	8322638657	./OpenWorks_legacy/r2003.12/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/subject.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703323774	1080595636	1466619441	8334870734	./OpenWorks_legacy/r2003.12/r2003.12/LinuxRHEL64_x86_64_30WS/LogM_STRUCT/LogMdata/control.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	34932	40960	243	1703326499	896544926	1466626525	8332536198	./OpenWorks_legacy/r2003.12/r2003.12/SunOS_58/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703325593	1080595568	1466624340	8332693019	./OpenWorks_legacy/r2003.12/r2003.12/SunOS_58/LogM_STRUCT/LogMdata/field.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703325593	1080595569	1466624340	8334759924	./OpenWorks_legacy/r2003.12/r2003.12/SunOS_58/LogM_STRUCT/LogMdata/subject.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	25560	32768	195	1703325593	1080595568	1466624340	8332693020	./OpenWorks_legacy/r2003.12/r2003.12/SunOS_58/LogM_STRUCT/LogMdata/control.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	34932	40960	243	1703335388	1331882648	1466633122	10365519002	./dataroom/dataroom/OpenWorks/OW5000A1/R5000.8.1/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	59458	59458	21576532728	21576540160	47557875	1703336970	1590585132	1591016146	33300956675	./owtestlab_scratch/time.segy
ifs.eu.ams.backup.apps.3rdparty_test	33279	19657	19657	7549716	7553024	16851	1703336971	1591959835	1591959852	33651102564	./owtestlab_scratch/2D/Line_9457_87_.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	19657	19657	5756268	5758976	12835	1703336971	1591959835	1591959852	33651102563	./owtestlab_scratch/2D/Line_9456_87_.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	19657	19657	7696548	7700480	17139	1703336971	1591959835	1591959852	33616997327	./owtestlab_scratch/2D/Line_9455_87_.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	19657	19657	4875276	4882432	11123	1703336971	1591959835	1591959852	33651102566	./owtestlab_scratch/2D/Line_9460_87_.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	19657	19657	7596912	7602176	16947	1703336971	1591959835	1591959852	33651102565	./owtestlab_scratch/2D/Line_9458_87_.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33184	829	829	2561760	2564096	6595	1383569786	1383569786	1383569786	6740997358	./lucas/segy/one.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	5432180	5439488	12211	1407799909	1382613261	1424345517	6747582856	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-15_mig160001NEW.vt
